lf_1,lf_2,lf_3,lf_4,lf_5,goal_status
358,349,489,175,106,moving to Station4
121,58,95,130,110,moving to Station4
366,98,264,434,279,moving to Station4
358,349,138,334,106,moving to Station4
121,481,208,130,110,moving to Station4
317,349,489,175,504,moving to Station4
121,481,208,130,53,moving to Station4
121,481,208,130,110,moving to Station4
358,349,489,175,106,moving to Station4
358,349,138,334,106,moving to Station4
121,481,208,130,110,moving to Station4
358,349,489,175,106,moving to Station4
358,349,489,175,106,moving to Station4
358,349,489,175,106,moving to Station4
366,299,384,472,504,moving to Station4
358,349,138,175,106,moving to Station4
121,481,208,130,110,moving to Station4
358,349,489,175,106,moving to Station4
104,401,17,434,53,moving to Station4
366,299,384,472,504,moving to Station4
358,58,138,175,106,moving to Station4
366,299,384,472,504,moving to Station4
358,349,138,334,106,moving to Station4
358,349,489,175,106,moving to Station4
317,349,489,175,504,moving to Station4
366,299,384,472,504,moving to Station4
104,401,17,434,53,moving to Station4
252,58,95,434,317,moving to Station4
252,58,95,434,317,moving to Station4
358,349,489,175,106,moving to Station4
358,349,138,334,106,moving to Station4
252,58,95,434,317,moving to Station4
121,481,208,130,110,moving to Station4
358,349,489,175,106,moving to Station4
358,349,489,175,106,moving to Station4
366,299,384,472,504,moving to Station4
121,481,208,130,110,moving to Station4
252,58,95,434,317,moving to Station4
358,349,138,334,106,moving to Station4
358,349,489,175,106,moving to Station4
358,349,489,175,106,moving to Station4
358,58,138,175,106,moving to Station4
121,481,208,130,110,moving to Station4
358,349,489,175,106,moving to Station4
317,349,489,175,504,moving to Station4
366,98,384,434,279,moving to Station4
104,401,17,434,53,moving to Station4
358,349,489,175,106,moving to Station4
358,349,489,175,106,moving to Station4
358,349,489,175,106,moving to Station4
317,349,489,175,504,moving to Station4
252,58,95,434,317,moving to Station4
78,98,264,434,279,moving to Station4
358,349,138,334,106,moving to Station4
252,58,95,434,317,moving to Station4
358,349,138,334,106,moving to Station4
104,401,17,434,53,moving to Station4
358,349,138,334,106,moving to Station4
252,58,95,434,317,moving to Station4
358,349,489,175,106,moving to Station4
366,299,384,472,504,moving to Station4
366,299,384,472,504,moving to Station4
317,349,489,175,504,moving to Station4
104,401,17,196,53,moving to Station4
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
104,401,17,434,53,stopped (unknown)
252,58,95,434,317,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
366,299,384,472,504,stopped (unknown)
121,299,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,98,384,312,279,stopped (unknown)
358,349,138,334,106,moving to Station4
358,349,138,334,106,moving to Station4
317,349,489,175,504,moving to Station4
252,58,95,434,317,moving to Station4
366,299,384,472,504,moving to Station4
358,58,138,175,106,moving to Station4
121,481,208,130,110,moving to Station4
252,58,95,434,317,moving to Station4
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
104,401,17,130,53,stopped (unknown)
252,58,95,434,317,moving to Station4
358,349,138,334,106,moving to Station4
358,349,138,334,106,moving to Station4
121,481,208,130,110,moving to Station4
358,349,489,175,106,moving to Station4
358,349,138,334,106,stopped (unknown)
317,349,489,175,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
312,196,318,196,172,stopped (unknown)
366,299,384,130,504,stopped (unknown)
317,349,489,175,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
366,299,384,472,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,98,264,434,279,stopped (unknown)
104,401,17,434,53,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,489,175,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,489,175,106,stopped (unknown)
104,401,17,434,53,stopped (unknown)
104,401,17,434,53,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,489,175,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,98,264,434,279,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,58,138,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
366,98,264,434,279,stopped (unknown)
104,401,17,434,53,stopped (unknown)
366,299,384,472,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
252,58,95,434,317,stopped (unknown)
317,349,489,175,504,stopped (unknown)
312,196,318,196,172,stopped (unknown)
366,98,264,434,279,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
104,401,17,434,53,stopped (unknown)
121,481,208,130,110,stopped (unknown)
366,98,264,434,279,stopped (unknown)
366,299,384,472,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
252,58,95,434,317,stopped (unknown)
121,481,208,130,110,stopped (unknown)
366,299,384,472,504,stopped (unknown)
366,98,264,434,279,stopped (unknown)
317,349,489,472,504,stopped (unknown)
358,349,489,175,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
261,401,17,196,196,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
366,98,264,312,279,stopped (unknown)
121,481,208,130,110,stopped (unknown)
366,299,384,472,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
252,58,95,434,317,stopped (unknown)
312,196,318,196,172,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
317,349,489,175,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,489,175,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,489,175,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
366,98,264,434,279,stopped (unknown)
317,349,489,175,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
366,299,384,472,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
366,299,384,472,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
366,299,384,434,279,stopped (unknown)
104,401,17,434,53,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
104,401,17,434,53,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
104,401,17,434,53,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,489,175,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
366,349,489,472,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
317,349,489,175,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,489,175,106,stopped (unknown)
104,401,17,434,53,stopped (unknown)
121,481,208,130,110,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
121,481,208,130,110,stopped (unknown)
317,349,489,175,504,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,98,264,434,279,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
104,401,17,434,53,stopped (unknown)
366,98,264,434,279,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
317,349,489,175,504,stopped (unknown)
366,299,384,472,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
104,401,17,434,53,stopped (unknown)
121,481,208,130,110,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
366,299,384,472,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
104,401,17,434,53,stopped (unknown)
121,481,208,130,110,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,138,334,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
366,299,384,472,504,stopped (unknown)
358,349,489,175,106,stopped (unknown)
317,349,489,175,504,stopped (unknown)
121,481,208,130,110,stopped (unknown)
366,299,384,472,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
358,349,138,334,106,stopped (unknown)
104,401,17,434,53,stopped (unknown)
358,349,138,175,106,stopped (unknown)
252,58,95,434,317,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,489,175,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
104,401,17,434,53,stopped (unknown)
366,299,384,472,504,stopped (unknown)
252,58,95,434,317,stopped (unknown)
366,299,384,472,504,stopped (unknown)
317,349,489,175,504,stopped (unknown)
104,401,17,434,53,stopped (unknown)
104,401,17,434,53,stopped (unknown)
78,98,264,312,279,stopped (unknown)
104,401,17,434,53,stopped (unknown)
104,401,17,434,53,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
358,349,138,334,106,stopped (unknown)
121,481,208,130,110,stopped (unknown)
121,481,208,130,110,stopped (unknown)
121,481,208,130,110,stopped (unknown)
366,299,384,472,504,stopped (unknown)
